scenario_id,scenario_role,line_number,timestamp,stream_id,src_ip,dst_ip,service,control_object,control_action,ctl_num,origin_identifier,final_tag,protocol_reasons,stat_reasons,anomaly_score,supervised_is_anomaly,meta_fusion_score,meta_prediction,sequence_branch_score,sequence_positive_prediction,review_label,keep_for_training,review_notes
scenario_0020,context,351321,2026-02-16T00:13:59.747092,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,WRITE,E01A103_CTRL/Q2CSWI1$CO$Pos,Oper,183.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0020,context,351322,2026-02-16T00:13:59.762708,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0020,context,351323,2026-02-16T00:14:00.132024,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0020,context,351325,2026-02-16T00:14:00.679241,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0020,context,351328,2026-02-16T00:14:02.213289,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0020,context,351329,2026-02-16T00:14:02.251947,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0021,context,351441,2026-02-16T00:14:52.181089,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0021,context,351442,2026-02-16T00:14:52.227936,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0021,context,351463,2026-02-16T00:15:02.181487,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0021,context,351464,2026-02-16T00:15:02.244925,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0021,context,351473,2026-02-16T00:15:04.456717,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,WRITE,E01A103_CTRL/Q0CSWI1$CO$Pos,SBOw,184.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0021,context,351474,2026-02-16T00:15:04.465502,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0021,core,351475,2026-02-16T00:15:04.595308,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,failed-control,report_ctlnum_regression;report_without_matching_write,,50.0,1,,,,,,,
scenario_0021,context,351486,2026-02-16T00:15:09.075376,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,WRITE,E01A103_CTRL/Q0CSWI1$CO$Pos,Oper,184.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0021,context,351487,2026-02-16T00:15:09.091969,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0021,context,351488,2026-02-16T00:15:09.125152,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0021,context,351489,2026-02-16T00:15:09.183716,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0021,context,351490,2026-02-16T00:15:09.188590,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0021,context,351513,2026-02-16T00:15:19.197464,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0021,context,351514,2026-02-16T00:15:19.277534,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0022,context,353358,2026-02-16T00:28:51.336783,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0022,context,353359,2026-02-16T00:28:51.340687,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0022,context,359605,2026-02-16T01:19:14.322612,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,WRITE,E01A103_CTRL/Q0CSWI1$CO$Pos,SBOw,187.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0022,context,359606,2026-02-16T01:19:14.328469,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0022,core,359607,2026-02-16T01:19:14.347011,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,failed-control,report_without_matching_write,,45.0,1,,,,,,,
scenario_0022,context,359610,2026-02-16T01:19:17.031462,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,WRITE,E01A103_CTRL/Q0CSWI1$CO$Pos,Oper,187.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0022,context,359611,2026-02-16T01:19:17.060743,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0022,context,359612,2026-02-16T01:19:17.087093,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0022,context,359613,2026-02-16T01:19:17.153461,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0022,context,359635,2026-02-16T01:19:27.099080,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0022,context,359636,2026-02-16T01:19:27.157640,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0022,context,359647,2026-02-16T01:19:29.045637,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,WRITE,E01A103_CTRL/Q2CSWI1$CO$Pos,SBOw,188.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0022,context,359648,2026-02-16T01:19:29.059300,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0022,core,359649,2026-02-16T01:19:29.063204,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,failed-control,report_ctlnum_regression;report_without_matching_write,,50.0,1,,,,,,,
scenario_0022,context,359655,2026-02-16T01:19:32.200833,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,WRITE,E01A103_CTRL/Q2CSWI1$CO$Pos,Oper,188.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0022,context,359656,2026-02-16T01:19:32.293554,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0022,context,359657,2026-02-16T01:19:32.651839,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0022,context,359659,2026-02-16T01:19:33.039798,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0022,context,359662,2026-02-16T01:19:34.708300,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0022,context,359663,2026-02-16T01:19:34.801993,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0022,context,359685,2026-02-16T01:19:44.660736,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0022,context,359686,2026-02-16T01:19:44.676354,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0022,context,359703,2026-02-16T01:19:50.266776,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,WRITE,E01A103_CTRL/Q1CSWI1$CO$Pos,SBOw,189.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0022,context,359704,2026-02-16T01:19:50.393656,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0022,core,359705,2026-02-16T01:19:50.396582,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_ctlnum_regression;report_without_matching_write,,85.0,1,,,,,,,
scenario_0022,context,359708,2026-02-16T01:19:53.740428,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,WRITE,E01A103_CTRL/Q1CSWI1$CO$Pos,Oper,189.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0022,context,359709,2026-02-16T01:19:53.769069,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0022,context,359711,2026-02-16T01:19:54.088665,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0022,context,359714,2026-02-16T01:19:54.587094,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0022,context,359716,2026-02-16T01:19:56.182842,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0022,context,359717,2026-02-16T01:19:56.210169,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0022,context,359718,2026-02-16T01:19:56.233593,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0023,context,360125,2026-02-16T01:22:56.604229,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0023,context,360126,2026-02-16T01:22:56.665717,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0023,context,360140,2026-02-16T01:23:03.105027,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,WRITE,E01A103_CTRL/Q0CSWI1$CO$Pos,SBOw,190.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0023,context,360141,2026-02-16T01:23:03.110884,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0023,core,360142,2026-02-16T01:23:03.219219,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,failed-control,report_ctlnum_regression;report_without_matching_write,,50.0,1,,,,,,,
scenario_0023,context,360150,2026-02-16T01:23:06.887465,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,WRITE,E01A103_CTRL/Q0CSWI1$CO$Pos,Oper,190.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0023,context,360151,2026-02-16T01:23:06.904061,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0023,context,360152,2026-02-16T01:23:06.947003,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0023,context,360153,2026-02-16T01:23:07.006538,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0023,context,360154,2026-02-16T01:23:07.041672,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0023,context,360176,2026-02-16T01:23:17.015259,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0023,context,360177,2026-02-16T01:23:17.018186,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0024,context,374634,2026-02-16T03:09:01.074479,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0024,context,374635,2026-02-16T03:09:01.077408,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0024,context,374656,2026-02-16T03:09:11.096743,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0024,context,374657,2026-02-16T03:09:11.135783,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0024,core,374660,2026-02-16T03:09:15.133345,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,failed-control,report_without_matching_write,,45.0,1,,,,,,,
scenario_0024,core,374663,2026-02-16T03:09:15.292625,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_ctlnum_regression;report_without_matching_write,,85.0,1,,,,,,,
scenario_0024,context,374686,2026-02-16T03:09:25.321233,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0024,context,374687,2026-02-16T03:09:25.395404,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0024,context,374708,2026-02-16T03:09:35.335084,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0024,context,374709,2026-02-16T03:09:35.381931,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0025,context,374730,2026-02-16T03:09:45.400605,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0025,context,374731,2026-02-16T03:09:45.404509,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0025,context,374754,2026-02-16T03:09:55.357850,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0025,context,374755,2026-02-16T03:09:55.361907,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0025,core,374756,2026-02-16T03:09:55.389314,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,failed-control,report_ctlnum_regression;report_without_matching_write,,50.0,1,,,,,,,
scenario_0025,context,374757,2026-02-16T03:09:55.828616,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0025,core,374758,2026-02-16T03:09:56.341152,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_ctlnum_regression;report_without_matching_write,,85.0,1,,,,,,,
scenario_0025,core,374766,2026-02-16T03:09:57.935751,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_ctlnum_regression;report_without_matching_write,,85.0,1,,,,,,,
scenario_0025,context,374767,2026-02-16T03:09:57.942498,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0025,context,374790,2026-02-16T03:10:07.951188,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0025,context,374791,2026-02-16T03:10:07.966804,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0026,context,374812,2026-02-16T03:10:17.949882,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0026,context,374813,2026-02-16T03:10:17.975248,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0026,context,374835,2026-02-16T03:10:28.258520,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,interarrival_outlier,22.97,1,,,,,,,
scenario_0026,context,374836,2026-02-16T03:10:28.262423,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,interarrival_outlier,13.43,1,,,,,,,
scenario_0026,core,374840,2026-02-16T03:10:30.210279,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,failed-control,report_ctlnum_regression;report_without_matching_write,,50.0,1,,,,,,,
scenario_0026,context,374841,2026-02-16T03:10:30.650824,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0026,core,374844,2026-02-16T03:10:31.149168,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_ctlnum_regression;report_without_matching_write,,85.0,1,,,,,,,
scenario_0026,core,374847,2026-02-16T03:10:32.804587,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_ctlnum_regression;report_without_matching_write,,85.0,1,,,,,,,
scenario_0026,context,374848,2026-02-16T03:10:32.833863,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0026,context,374869,2026-02-16T03:10:42.790915,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0026,context,374870,2026-02-16T03:10:42.799702,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0026,core,374887,2026-02-16T03:10:49.409993,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_ctlnum_regression;report_without_matching_write,,85.0,1,,,,,,,
scenario_0026,context,374888,2026-02-16T03:10:49.550010,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0026,core,374890,2026-02-16T03:10:49.613909,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_ctlnum_regression;report_without_matching_write,,85.0,1,,,,,,,
scenario_0026,context,374912,2026-02-16T03:10:59.717094,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0026,context,374913,2026-02-16T03:10:59.767844,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0026,context,374934,2026-02-16T03:11:09.723731,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0026,context,374935,2026-02-16T03:11:09.788146,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0027,context,388046,2026-02-16T04:53:35.508847,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0027,context,388047,2026-02-16T04:53:35.540080,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0027,context,392145,2026-02-16T05:30:23.910237,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,WRITE,E01A103_CTRL/Q0CSWI1$CO$Pos,SBOw,195.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0027,context,392146,2026-02-16T05:30:23.928780,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0027,core,392147,2026-02-16T05:30:23.952205,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_ctlnum_regression;report_without_matching_write,,85.0,1,,,,,,,
scenario_0027,context,392160,2026-02-16T05:30:26.974421,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,WRITE,E01A103_CTRL/Q0CSWI1$CO$Pos,Oper,195.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0027,context,392161,2026-02-16T05:30:27.219400,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0027,context,392162,2026-02-16T05:30:27.432160,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0027,context,392163,2026-02-16T05:30:27.437040,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0027,context,392182,2026-02-16T05:30:37.068012,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0027,context,392183,2026-02-16T05:30:37.115369,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,interarrival_outlier,25.0,1,,,,,,,
scenario_0027,context,392193,2026-02-16T05:30:43.880833,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,WRITE,E01A103_CTRL/Q2CSWI1$CO$Pos,SBOw,196.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0027,context,392194,2026-02-16T05:30:43.888642,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0027,core,392195,2026-02-16T05:30:43.892546,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,likely-attack,unexpected_octet_identity_in_control_context;report_origin_not_seen_in_writes;report_ctlnum_regression;report_without_matching_write,,85.0,1,,,,,,,
scenario_0027,context,392206,2026-02-16T05:30:46.903287,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,WRITE,E01A103_CTRL/Q2CSWI1$CO$Pos,Oper,196.0,SAT200: 10.0.19.39 Origin:128,normal,,,0.0,1,,,,,,,
scenario_0027,context,392207,2026-02-16T05:30:46.954891,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,WRITE,,,,,normal,,,0.0,1,,,,,,,
scenario_0027,context,392208,2026-02-16T05:30:47.260375,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0027,context,392211,2026-02-16T05:30:47.977473,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0027,context,392213,2026-02-16T05:30:49.341195,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0027,context,392214,2026-02-16T05:30:49.358761,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0027,context,392215,2026-02-16T05:30:49.363642,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,UNCONFIRMED,,,,,normal,,,0.0,1,,,,,,,
scenario_0028,context,392397,2026-02-16T05:32:09.561329,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0028,context,392398,2026-02-16T05:32:09.574993,10.0.19.39:56633-10.0.19.47:102,10.0.19.47,10.0.19.39,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
scenario_0028,context,392418,2026-02-16T05:32:19.637265,10.0.19.39:56633-10.0.19.47:102,10.0.19.39,10.0.19.47,GET_NAME_LIST,,,,,normal,,,0.0,1,,,,,,,
